text,clean_text,actual_sentiment,predicted_sentiment,error_type,confidence,negative_probability,positive_probability,text_length,word_count
fav part of today-having a fun time at auditions. least fav-screwing up &amp; freezing in front of judges &amp; resulting in not makin the team! ,fav part of today-having a fun time at auditions. least fav-screwing up & freezing in front of judges & resulting in not makin the team!,0,1,false_positive,0.5884940122173213,0.41150598778267866,0.5884940122173213,136,25
@KevAnthony HAHAHAH you serious? tell me what songs/artists from the ATL does that to your ears ,<USER> HAHAHAH you serious? tell me what songs/artists from the ATL does that to your ears,0,1,false_positive,0.7409145278281795,0.25908547217182054,0.7409145278281795,90,16
@mapletears well maybe next time I guess I had you entered in 5 wet T-shirt contest on the way that's how we were going to make money ,<USER> well maybe next time I guess I had you entered in 5 wet T-shirt contest on the way that's how we were going to make money,0,1,false_positive,0.7610261153534937,0.23897388464650626,0.7610261153534937,128,27
@miss_tattoo you can do it with out a sound card ,<USER> you can do it with out a sound card,0,1,false_positive,0.7841016280893652,0.21589837191063477,0.7841016280893652,42,10
Dropped the girls off at nursery - Faith screamed!  Time for a quick coffee before setting of for my cake artistry class,Dropped the girls off at nursery - Faith screamed! Time for a quick coffee before setting of for my cake artistry class,0,1,false_positive,0.6762892246475047,0.32371077535249526,0.6762892246475047,119,22
"@QcattQ I'm sure grandma will beat you to it! right off to bed Steve is leaving at 6am for grand prix, no lay in tomorrow ","<USER> I'm sure grandma will beat you to it! right off to bed Steve is leaving at 6am for grand prix, no lay in tomorrow",0,1,false_positive,0.7056581776544766,0.2943418223455234,0.7056581776544766,120,25
Omg yesh!  gosh i wish!!,Omg yesh! gosh i wish!!,1,0,false_negative,0.9298736721193808,0.9298736721193808,0.07012632788061927,23,5
@mrmccollum I knew you would rain on my parade. You're lucky I've had my wine. The Peggy Noonan in me would come after you ,<USER> I knew you would rain on my parade. You're lucky I've had my wine. The Peggy Noonan in me would come after you,1,0,false_negative,0.6542191505091209,0.6542191505091209,0.34578084949087906,117,24
Practice until 5 ish see ya. ,Practice until 5 ish see ya.,0,1,false_positive,0.7921094619978402,0.20789053800215984,0.7921094619978402,28,6
@Collin_wolfboy :'( that hurt! whens your birthday? i'll send you a gift! pleaseeee ,<USER> :'( that hurt! whens your birthday? i'll send you a gift! pleaseeee,0,1,false_positive,0.812975854307475,0.187024145692525,0.812975854307475,74,13
@OnlyOneUnited Geordies to go down? ,<USER> Geordies to go down?,1,0,false_negative,0.6272815707898907,0.6272815707898907,0.3727184292101093,27,5
@danalar ooooh ace!! i've applied for tesco cos my mum works there hah and i did apply for the works and h+m but no interview ,<USER> ooooh ace!! i've applied for tesco cos my mum works there hah and i did apply for the works and h+m but no interview,0,1,false_positive,0.5830998213278806,0.41690017867211937,0.5830998213278806,123,25
"@iians Ohh, I'm not sure than. ","<USER> Ohh, I'm not sure than.",0,1,false_positive,0.5676962090057834,0.43230379099421656,0.5676962090057834,30,6
@YasserRahman ok!!!! PLs do! @knowsotmuch.. auroville huh? you think ill get it there?? ,<USER> ok!!!! PLs do! <USER>.. auroville huh? you think ill get it there??,0,1,false_positive,0.8030959244796058,0.19690407552039424,0.8030959244796058,74,13
@olafsearson I too am watching Wossy - although not in HD  I love Rob Webb doing Flashdance - v funny lol! xx,<USER> I too am watching Wossy - although not in HD I love Rob Webb doing Flashdance - v funny lol! xx,0,1,false_positive,0.8968604199564445,0.1031395800435555,0.8968604199564445,102,22
@jesssicababesss lol yeah i know what you mean  i stayed up till 4 to wait for jess... But i didn't get a reply :O,<USER> lol yeah i know what you mean i stayed up till 4 to wait for jess... But i didn't get a reply :O,1,0,false_negative,0.8043701415154579,0.8043701415154579,0.19562985848454204,103,24
@Hollywoodheat not lame at all ,<USER> not lame at all,1,0,false_negative,0.922274445898138,0.922274445898138,0.07772555410186195,22,5
@vsr They aren't competition for her for sure.Rakshita is gone n Namita is in a different league ,<USER> They aren't competition for her for sure.Rakshita is gone n Namita is in a different league,1,0,false_negative,0.8652461324633649,0.8652461324633649,0.13475386753663507,98,17
@KarissaFoley  you should make it again!!! and then send me the link. yeah?,<USER> you should make it again!!! and then send me the link. yeah?,0,1,false_positive,0.8904195177837898,0.1095804822162102,0.8904195177837898,67,13
@tommcfly but nothing'll be as kick ass as your next show in dublin =] yeahhh ,<USER> but nothing'll be as kick ass as your next show in dublin =] yeahhh,1,0,false_negative,0.6536789761547608,0.6536789761547608,0.3463210238452393,74,15
"Website building are not easy, or fun. ","Website building are not easy, or fun.",0,1,false_positive,0.6080719735479145,0.39192802645208547,0.6080719735479145,38,7
im going to do lots of english revision now for tomorrow ,im going to do lots of english revision now for tomorrow,1,0,false_negative,0.7413580676670779,0.7413580676670779,0.25864193233292204,56,11
@TheTrueLJ thanks lacy he's got cancer again ,<USER> thanks lacy he's got cancer again,0,1,false_positive,0.5849170538689611,0.4150829461310389,0.5849170538689611,40,7
"@GiulianaRancic im not hating, i like you, i just think you shouldnt be quick to judge, the girl may have a job, u never know ","<USER> im not hating, i like you, i just think you shouldnt be quick to judge, the girl may have a job, u never know",1,0,false_negative,0.5478367229454217,0.5478367229454217,0.4521632770545783,116,25
@SHELLZJEWELZ Whats good playa? All these peeps you are asking to follow you &amp; your not following me ,<USER> Whats good playa? All these peeps you are asking to follow you & your not following me,0,1,false_positive,0.9384184100689454,0.06158158993105456,0.9384184100689454,93,18
@pepperlive...seriously i laugh so hard every time that i miss your tweets by like 10 hours  hahaha LOVE YOU GUYS!!!! kill it in vegas!!!!,<USER>...seriously i laugh so hard every time that i miss your tweets by like 10 hours hahaha LOVE YOU GUYS!!!! kill it in vegas!!!!,1,0,false_negative,0.650081530093106,0.650081530093106,0.34991846990689396,132,24
gonna go get dressed to go gorrecy shopping  anyone wanna go for me??,gonna go get dressed to go gorrecy shopping anyone wanna go for me??,0,1,false_positive,0.5527344603998556,0.44726553960014437,0.5527344603998556,68,13
French test was funny.  And I have a B- in German! C'mon what's going on? o.O I'm so positively shocked because it's the second time he,French test was funny. And I have a B- in German! C'mon what's going on? o.O I'm so positively shocked because it's the second time he,1,0,false_negative,0.51666933544757,0.51666933544757,0.48333066455243007,134,26
"@Esme_Cullen26 Ahh  that's good to hear. If there was no pants, I would've understood.","<USER> Ahh that's good to hear. If there was no pants, I would've understood.",1,0,false_negative,0.5513094008906263,0.5513094008906263,0.44869059910937364,77,14
Is it bad that I'm getting good at putting on a smile? ,Is it bad that I'm getting good at putting on a smile?,0,1,false_positive,0.7801994499383136,0.21980055006168642,0.7801994499383136,54,12
@luluchandie85 nothings  #30SECONDSTOMARS,<USER> nothings 30SECONDSTOMARS,1,0,false_negative,0.6856574922806192,0.6856574922806192,0.31434250771938077,31,3
@SAdannyfan see i am getting blamed again lol always blames the monkey ,<USER> see i am getting blamed again lol always blames the monkey,0,1,false_positive,0.5136931512168196,0.4863068487831804,0.5136931512168196,65,12
@DaRealsebastian im really not ,<USER> im really not,1,0,false_negative,0.9071034173576016,0.9071034173576016,0.09289658264239846,20,4
"@sammonti I just favorited that comment. I love the rainy season!! Haha. But it means school time. Bummerrr. Bb, u okay? ","<USER> I just favorited that comment. I love the rainy season!! Haha. But it means school time. Bummerrr. Bb, u okay?",1,0,false_negative,0.6341881574566852,0.6341881574566852,0.3658118425433148,117,21
@xLakeEffectKid Don't give up Charli! ,<USER> Don't give up Charli!,0,1,false_positive,0.6680391429423091,0.33196085705769085,0.6680391429423091,28,5
@pussygaloria007 http://twitpic.com/76imm - i say badass way to much.  its like 2nd only to fuck. miss badass does hav nice ring to it ...,<USER> <URL> - i say badass way to much. its like 2nd only to fuck. miss badass does hav nice ring to it ...,1,0,false_negative,0.8472423704906021,0.8472423704906021,0.1527576295093979,108,24
@NKOTB I wasn't on the cruise  But can't wait to see the pics! ,<USER> I wasn't on the cruise But can't wait to see the pics!,0,1,false_positive,0.6157575238598024,0.3842424761401976,0.6157575238598024,61,13
"@T_C_B Yes, I know this. Sometimes convenience wins out but it was a bad call. I promise not to make the same mistake again ","<USER> Yes, I know this. Sometimes convenience wins out but it was a bad call. I promise not to make the same mistake again",1,0,false_negative,0.7920316507258286,0.7920316507258286,0.2079683492741714,123,24
@EmeraldDiscount Well Monty seems ok now. Hyper in fact. Ii think it clicks back in ,<USER> Well Monty seems ok now. Hyper in fact. Ii think it clicks back in,0,1,false_positive,0.6693420116371622,0.3306579883628378,0.6693420116371622,73,15
@corvida lol. That's why I gave up on it. I never win those.  http://twitter.com/corvida/status/2062787366,<USER> lol. That's why I gave up on it. I never win those. <URL>,1,0,false_negative,0.5524125674896627,0.5524125674896627,0.44758743251033734,64,14
"in the my gym, waiting to leave cedar point. ","in the my gym, waiting to leave cedar point.",1,0,false_negative,0.6131180927526998,0.6131180927526998,0.38688190724730026,44,9
i jst sneezed &amp;&amp; it sounded like a cannon.  im gnna read &amp;&amp; thennn sleeeeeep.goodnight twitterbugs&lt;3,i jst sneezed && it sounded like a cannon. im gnna read && thennn sleeeeeep.goodnight twitterbugs<3,0,1,false_positive,0.59200535493804,0.40799464506196004,0.59200535493804,99,16
At train station awaiting train for final leg of the day. Am so very looking forward to putting my head on a pillow ,At train station awaiting train for final leg of the day. Am so very looking forward to putting my head on a pillow,1,0,false_negative,0.5858557024181634,0.5858557024181634,0.41414429758183663,115,23
"@AnnaKristiiina i can't stand that old movies coz i hate the old-fashioned clothes and hairstyles n make-up  haha. i'm stupid, i know!","<USER> i can't stand that old movies coz i hate the old-fashioned clothes and hairstyles n make-up haha. i'm stupid, i know!",1,0,false_negative,0.7966747322392329,0.7966747322392329,0.20332526776076706,124,22
WORK TODAY AGAIN~ everyone takes advantage of you when you stop going to TAFE.  Heading offline for a while~ ã?ãã?­!,WORK TODAY AGAIN~ everyone takes advantage of you when you stop going to TAFE. Heading offline for a while~ ã?ãã?­!,0,1,false_positive,0.6019698518100879,0.3980301481899121,0.6019698518100879,118,20
@ClandestineChic I didn't know about it until last month. Now I'm like a #trueblood fanatic. ,<USER> I didn't know about it until last month. Now I'm like a trueblood fanatic.,1,0,false_negative,0.7924218117809161,0.7924218117809161,0.20757818821908394,81,15
@mcflyharry I want a Harry hello... Or a Harry smiley ,<USER> I want a Harry hello... Or a Harry smiley,0,1,false_positive,0.7387368580605967,0.26126314193940325,0.7387368580605967,48,10
@mumble_rosie I am  but I'll risk getting sacked for @ether_radio and her oral hygiene any day,<USER> I am but I'll risk getting sacked for <USER> and her oral hygiene any day,0,1,false_positive,0.6078979879057537,0.39210201209424633,0.6078979879057537,80,16
isn't this site : http://www.petterruud.no/ is a rip of Twitter UI designer @vl 's portfolio : http://www.vlourenco.com/ ?  #RIP #theft,isn't this site : <URL> is a rip of Twitter UI designer <USER> 's portfolio : <URL> ? RIP theft,1,0,false_negative,0.7477232026864209,0.7477232026864209,0.25227679731357905,95,20
